time,true_detuning,measured_offset,estimated_offset,servo_correction,ai_prediction,ai_extra_correction,corrected_offset
3767.0,0.00034590266369363633,0.000543342629281407,0.0005581221536006641,2.9906107680033206e-05,0.0001524001854704693,7.6200092735234655e-06,0.00030837654674007966
3768.0,0.0001946073679873807,0.0003056885380402219,0.0004021095992812865,2.2105479964064328e-05,1.307493403146509e-05,6.537467015732546e-07,0.00017184814132174312
3769.0,0.00032909752478151846,0.0005169451794002911,0.000473081890912643,2.5654094545632152e-05,0.00014851395098958164,7.425697549479083e-06,0.00029601773268640724
3770.0,0.0004737258231497965,0.0007441267719240918,0.0006405968398543894,3.402984199271947e-05,0.00028438944718800485,1.4219472359400244e-05,0.00042547650879767683
3771.0,0.0005287357800341481,0.0008305362058454169,0.0007579858238384502,3.9899291191922516e-05,0.00033410030300728977,1.670501515036449e-05,0.0004721314736918611
3772.0,0.0003901013662052343,0.0006127697869769133,0.0006682373773464628,3.5411868867323145e-05,0.00020418719213921577,1.020935960696079e-05,0.0003444801377309503
3773.0,0.0003462526689330407,0.0005438924162122494,0.0005913879650357342,3.1569398251786714e-05,0.0001589495805092156,7.94747902546078e-06,0.0003067357916557932
3774.0,0.00045167337069725987,0.0007094868620789729,0.0006643770974423302,3.521885487211651e-05,0.000252057914622128,1.26028957311064e-05,0.000403851620094037
3775.0,0.0004179590246098466,0.0006565284930622195,0.0006595263931711704,3.4976319658558526e-05,0.00020539207616820931,1.0269603808410466e-05,0.0003727131011428776
3776.0,0.00039977047739826597,0.0006279579908548272,0.0006400160475691394,3.400080237845697e-05,0.00015957262075971812,7.978631037985906e-06,0.00035779104398182306
3777.0,0.00033842096383307317,0.0005315904028931062,0.0005730053139072318,3.065026569536159e-05,0.00011002575774909928,5.501287887454964e-06,0.0003022694102502566
3778.0,0.0005020335798311007,0.0007885924900487284,0.0007062455163012872,3.731227581506436e-05,0.00027200079057365656,1.360003952868283e-05,0.0004511212644873535
3779.0,0.00045246026221564445,0.0007107229083354316,0.0007090126967593465,3.7450634837967326e-05,0.00022265863663051277,1.1132931831525639e-05,0.0004038766955461515
3780.0,0.0005266740183476838,0.00082729759833991,0.0007821167862920709,4.110583931460355e-05,0.0002657335717231035,1.3286678586155178e-05,0.00047228150044692507
3781.0,0.0007940940298111971,0.001247359933403136,0.0010696528642396767,5.548264321198384e-05,0.0005074776127003133,2.5373880635015667e-05,0.0007132375059641977
3782.0,0.0005437591695584619,0.0008541348895861611,0.0009364554307172658,4.8822771535863295e-05,0.000251700752414763,1.258503762073815e-05,0.00048235136040186043
3783.0,0.0007652216887876775,0.0012020073716195734,0.0011005755559733953,5.702877779866977e-05,0.0004384330241009593,2.1921651205047967e-05,0.0006862712597839598
3784.0,0.0006646441935226467,0.0010440206274650587,0.001065622687923923,5.528113439619615e-05,0.00033652212005108595,1.6826106002554297e-05,0.0005925369531238963
3785.0,0.0006057902680992502,0.0009515731049611342,0.0009951361692501685,5.175680846250843e-05,0.0002775458851829171,1.3877294259145856e-05,0.0005401561653775959
3786.0,0.0005929735855564329,0.0009314407085289633,0.0009557702095953798,4.9788510479768996e-05,0.00027680525090545416,1.384026254527271e-05,0.0005293448125313912
3787.0,0.0004534774691601747,0.0007123207332027093,0.0008053101586413443,4.226550793206722e-05,0.0001724240428302437,8.621202141512185e-06,0.0004025907590865953
3788.0,0.0004555942297895877,0.000715645732888015,0.0007498944959440454,3.949472479720227e-05,0.00019635228090919554,9.817614045459778e-06,0.00040628189094692565
3789.0,0.0005400601102749903,0.0008483244211883456,0.0008107275352551342,4.2536376762756716e-05,0.0002914565848186612,1.4572829240933062e-05,0.0004829509042713005
3790.0,0.00042754479853213204,0.0006715857909971035,0.0007247332080497256,3.823666040248628e-05,0.00019347845227457583,9.673922613728792e-06,0.00037963421551591697
3791.0,0.0004574305981467938,0.0007185302934403781,0.0007208995959918356,3.8044979799591786e-05,0.0002004691050387919,1.0023455251939596e-05,0.0004093621630952624
3792.0,0.00047312641449155077,0.0007431852230474489,0.0007346728709728089,3.873364354864045e-05,0.00021639716578647494,1.0819858289323747e-05,0.0004235729126535866
3793.0,0.0004632082287801042,0.0007276057740374098,0.000730305164864942,3.8515258243247106e-05,0.00023384258383885026,1.1692129191942513e-05,0.0004130008413449146
3794.0,0.0005272535400403481,0.0008282079088357819,0.0007908123882307999,4.154061941154e-05,0.0003058766887988895,1.5293834439944477e-05,0.00047041908618886363
3795.0,0.0001372599187689261,0.00021560737595072155,0.0004353161401424108,2.3765807007120543e-05,-5.4919906688155606e-05,-2.7459953344077806e-06,0.00011624010709621334
3796.0,6.235350975428198e-05,9.794466405935176e-05,0.00022680910108835805,1.3340455054417905e-05,-0.00011049179011024535,-5.524589505512268e-06,5.4537644205376336e-05
3797.0,6.919143891423572e-05,0.00010868565805843833,0.0001538047984277058,9.69023992138529e-06,-8.816929039312527e-05,-4.408464519656263e-06,6.39096635125067e-05
3798.0,1.4876626516583531e-05,2.3368150287028655e-05,7.319051649815654e-05,5.659525824907827e-06,-0.00013220765686128289,-6.610382843064145e-06,1.582748353473985e-05
3799.0,1.5222218458818097e-05,2.3911004840282413e-05,4.2734103344593646e-05,4.136705167229683e-06,-0.0001128853255067952,-5.64426627533976e-06,1.6729779566928177e-05
3800.0,-0.00011549328828839127,-0.00018141643285368714,-9.579854662245752e-05,-2.8090870404473676e-06,-0.000229887300520204,-1.14943650260102e-05,-0.00010118983622193371
3801.0,9.588963619115738e-05,0.0001506230882160342,5.6498399271045574e-05,4.817059934081997e-06,-4.07295192417223e-05,-2.036475962086115e-06,9.31090522191615e-05
3802.0,6.0296164891168475e-05,9.471299430824365e-05,8.011631787034705e-05,6.005815893517353e-06,-4.534142499323934e-05,-2.2670712496619673e-06,5.655742024731309e-05
3803.0,0.00010104240718651462,0.00015871704195216663,0.00012869423689326393,8.434711844663197e-06,2.127852212652215e-06,1.0639261063261075e-07,9.250130273121882e-05
3804.0,-2.2745683293278404e-05,-3.5728835766496436e-05,2.7075189454838435e-05,3.3537594727419224e-06,-9.572050475981086e-05,-4.786025237990544e-06,-2.131341752802978e-05
3805.0,-4.864214168601988e-05,-7.640689747637208e-05,-3.688025749542097e-05,1.4861107372986752e-07,-0.0001037240945152007,-5.1862047257600356e-06,-4.360454803398971e-05
3806.0,2.159028614768921e-05,3.3913942174279565e-05,6.872964106800543e-06,2.3376467466623033e-06,-1.11938552436186e-05,-5.596927621809301e-07,1.9812332163207837e-05
3807.0,-5.122722125208591e-05,-8.046753096027648e-05,-4.710643043889559e-05,-3.707442667102828e-07,-6.514985579997301e-05,-3.2574927899986507e-06,-4.759898419537697e-05
3808.0,5.743701948853848e-05,9.022185921511716e-05,3.7767120184174834e-05,3.880486688480073e-06,3.748217932297848e-05,1.8741089661489242e-06,5.168242383390948e-05
3809.0,0.0003450868311998104,0.0005420611226265859,0.00034943795401630733,1.947189770081537e-05,0.00028121151262894273,1.4060575631447137e-05,0.0003115543578675479
3810.0,0.000403779889992799,0.0006342559612307341,0.0005254651630828359,2.8273258154141796e-05,0.0003059987793676555,1.5299938968382776e-05,0.00036020669287027446
3811.0,0.00041895916934799456,0.0006580995166885484,0.0006074377016870384,3.237188508435192e-05,0.00028326077153906226,1.4163038576953114e-05,0.0003724242456866895
3812.0,0.0004216723270031597,0.0006623613346184998,0.0006413823736243046,3.4069118681215234e-05,0.00026851071743294597,1.3425535871647299e-05,0.00037417767245029717
3813.0,0.00022963291196411993,0.0003607065333732784,0.0004679151645282346,2.539575822641173e-05,9.08475267351605e-05,4.5423763367580255e-06,0.0001996947774009502
3814.0,0.000140737822764801,0.00022107045475158738,0.00031535674394316313,1.7767837197158158e-05,7.5576772360363975e-06,3.778838618018199e-07,0.00012259210170584102
3815.0,0.00018768628975357986,0.0002948169338509721,0.00030266244318372093,1.7133122159186046e-05,5.7282082707388327e-05,2.8641041353694166e-06,0.00016768906345902439
3816.0,0.0003122948381786794,0.0004905515815403771,0.0004187843168050661,2.2939215840253306e-05,0.000169895458384417,8.49477291922085e-06,0.00028086084941920524
3817.0,0.0002836388529413013,0.00044553886597825665,0.00043531953754777825,2.3765976877388914e-05,0.00015811006596777588,7.905503298388795e-06,0.0002519673727655236
3818.0,0.00022124587243377755,0.0003475322026182115,0.0003810639807795351,2.1053199038976757e-05,9.403508738614619e-05,4.70175436930731e-06,0.0001954909190254935
3819.0,0.00022420191827638586,0.000352175548524597,0.00036320994776428456,2.016049738821423e-05,8.857147622620687e-05,4.428573811310344e-06,0.00019961284707686126
3820.0,0.00021325725860352519,0.0003349837174743131,0.0003457651780708004,1.928825890354002e-05,7.903920050011948e-05,3.951960025005974e-06,0.00019001703967497918
3821.0,0.00042924621235857554,0.0006742583654890943,0.0005487851329680954,2.9439256648404772e-05,0.00031194716575555503,1.5597358287777752e-05,0.000384209597422393
3822.0,0.0003416186849273619,0.0005366133713277654,0.0005412625705714093,2.9063128528570466e-05,0.00022669909230899066,1.1334954615449533e-05,0.00030122060178334195
3823.0,0.00029773958287281375,0.00046768824038992407,0.0004957911338197442,2.6789556690987213e-05,0.00017906358698382974,8.953179349191488e-06,0.00026199684683263507
3824.0,0.0002411569619959149,0.0003788084686347226,0.00042349187064085185,2.3174593532042595e-05,0.00012193435395602137,6.0967176978010684e-06,0.00021188565076607122
3825.0,0.00016514118788207947,0.0002594031708624822,0.0003220794770080421,1.8103973850402106e-05,5.952098945272155e-05,2.9760494726360776e-06,0.00014406116455904127
3826.0,0.00023494708271132853,0.0003690540131734421,0.00035111133696402047,1.9555566848201026e-05,0.00014494761126115918,7.247380563057959e-06,0.00020814413530006955
3827.0,-0.00010666214112156879,-0.0001675444993562425,3.056440165459572e-05,3.5282200827297864e-06,-0.00014973046199884266,-7.486523099942133e-06,-0.00010270383810435645
3828.0,-3.674630371874207e-05,-5.772095889935991e-05,-2.3998951876788108e-05,7.95252615785237e-07,-6.504445627797395e-05,-3.2522228138986977e-06,-3.428933352062861e-05
3829.0,1.8612066544327283e-05,2.9235765761220778e-05,8.901913005004907e-06,2.4420762424758892e-06,2.0176057660137303e-05,1.0088028830068652e-06,1.5161187418844529e-05
3830.0,0.0001835999910291202,0.00028839819086842744,0.00018164011245368488,1.1082005622684244e-05,0.00017850410949904472,8.925205474952237e-06,0.00016359277993148374
3831.0,0.00027939939424453995,0.00043887953993404505,0.0003406228218831112,1.9031141094155563e-05,0.0002531182544771582,1.265591272385791e-05,0.0002477123404265265
3832.0,0.0002570988310685599,0.00040384989770950175,0.0003796993037530874,2.0984965187654373e-05,0.00021439071861095726,1.0719535930547864e-05,0.00022539432995035764
3833.0,0.00021390740903662098,0.0003360049713775626,0.00035269472122927814,1.9634736061463908e-05,0.00018433475634083152,9.216737817041576e-06,0.0001850559351581155
3834.0,0.00023633506921484914,0.00037123425725149595,0.0003641527846266618,2.020763923133309e-05,0.00023097849043551832,1.1548924521775917e-05,0.0002045785054617401
3835.0,0.00013199727982223745,0.00020734084205401015,0.00026723767427486644,1.5361883713743324e-05,0.00010479612683411688,5.239806341705844e-06,0.00011139558976678828
3836.0,0.00012417810320757784,0.0001950585081894607,0.00022262849635446198,1.31314248177231e-05,8.010905730770901e-05,4.00545286538545e-06,0.00010704122552446929
3837.0,7.334575496132689e-05,0.00011521124243893399,0.00015624098245648794,9.812049122824396e-06,2.9206363251432776e-05,1.4603181625716389e-06,6.207338767593085e-05
3838.0,5.3281938522127303e-05,8.369507329922254e-05,0.00011140514485253568,7.570257242626785e-06,1.654302468523383e-05,8.271512342616916e-07,4.4884530045238826e-05
3839.0,0.00025486627823240594,0.00040034301196020805,0.0002899785673619775,1.6498928368098874e-05,0.00021169785759411752,1.0584892879705877e-05,0.00022778245698460117
3840.0,0.00019911267749506484,0.0003127654616119635,0.00030406164250651837,1.720308212532592e-05,0.00015775430074427277,7.887715037213639e-06,0.00017402188033252528
3841.0,0.00020215934580232578,0.00031755115695933367,0.00031239862093009117,1.761993104650456e-05,0.0001388738164678216,6.943690823391081e-06,0.00017759572393243013
3842.0,0.00030623807851936366,0.0004810376458945498,0.0004166232701877686,2.2831163509388435e-05,0.00023584812879562378,1.1792406439781189e-05,0.00027161450857019403
3843.0,0.00016638828834123382,0.0002613621116720477,0.0003206665970923679,1.8033329854618397e-05,0.00011709383397828788,5.854691698914394e-06,0.00014250026678770103
3844.0,3.639952801071291e-05,5.7176244891293804e-05,0.00015782060372442343,9.891030186221172e-06,4.492400876188185e-06,2.2462004380940926e-07,2.628387778068233e-05
3845.0,0.00017230628028658634,0.0002706580716289875,0.0002275579940939194,1.3377899704695972e-05,0.00014091678895056248,7.045839447528124e-06,0.00015188254113436225
3846.0,0.00017494753284999688,0.0002748069414287846,0.00025675944947951986,1.4837972473975994e-05,0.0001466808025725186,7.33404012862593e-06,0.00015277552024739496
3847.0,0.00017708735397253638,0.0002781681645676326,0.00026999076305943623,1.5499538152971813e-05,0.00014948954049032182,7.474477024516091e-06,0.00015411333879504846
3848.0,0.00010727828175808462,0.00016851233080233952,0.00020727364279949674,1.236368213997484e-05,6.452584057115018e-05,3.2262920285575093e-06,9.168830758955228e-05
3849.0,0.0002547887353584521,0.00040022120790017546,0.0003265217960782492,1.8326089803912462e-05,0.00018525763880461454,9.262881940230728e-06,0.00022719976361430894
3850.0,0.00027957195647580107,0.00043915060004881545,0.00039613022504430824,2.1806511252215416e-05,0.00019265356240794063,9.632678120397033e-06,0.0002481327671031886
3851.0,6.615684156480167e-05,0.00010391892369260303,0.0002155337089121163,1.2776685445605817e-05,-4.5961351133883e-06,-2.29806755669415e-07,5.360996287486527e-05
3852.0,-9.415811293508506e-05,-0.0001479032178498818,-9.082664593604804e-06,1.544050237401039e-06,-0.0001333402469754219,-6.667012348771096e-06,-8.903515082371501e-05
3853.0,-7.696812781439733e-05,-0.00012090125240421523,-7.819035243457674e-05,-1.926972225134473e-06,-0.00010416525037726387,-5.208262518863194e-06,-6.983289307039966e-05
3854.0,-4.6650901527087e-06,-7.327906476201074e-06,-3.439495230634796e-05,2.5591879081569626e-07,-7.928436389192939e-06,-3.9642181945964696e-07,-4.524587124064749e-06
3855.0,-0.00015325311088302157,-0.0002407294232727175,-0.00016191666841429273,-6.152550348264402e-06,-0.00012187746324343607,-6.093873162171804e-06,-0.00014100668737258536
3856.0,-0.0001259790307605639,-0.0001978873985651608,-0.00018414780224767984,-7.300936600383294e-06,-5.913562563364394e-05,-2.9567812816821973e-06,-0.0001157213128784984
3857.0,-0.00018729807545865936,-0.0002942071282667491,-0.0002521682065063703,-1.0752390454619091e-05,-0.00010524701065151021,-5.262350532575511e-06,-0.00017128333447146476
3858.0,-0.00010660398889412704,-0.00016745315405131134,-0.00019981142473041364,-8.17451365076734e-06,-1.4131881471257657e-05,-7.065940735628829e-07,-9.772288116979681e-05
3859.0,-5.9007790899962004e-05,-9.268922117708356e-05,-0.0001336062619846709,-4.890976765877137e-06,3.527124863467179e-05,1.7635624317335897e-06,-5.588037656581845e-05
3860.0,-4.1932469658628826e-05,-6.586736930602743e-05,-9.174132394898782e-05,-2.8160781288827806e-06,4.650555274565704e-05,2.3252776372828523e-06,-4.1441669167028895e-05
3861.0,-5.052475871461626e-05,-7.936410538741945e-05,-8.409178219175248e-05,-2.450419397459364e-06,3.679558722069487e-05,1.8397793610347435e-06,-4.991411867819163e-05
3862.0,-0.00012347929080002177,-0.00019396081622907735,-0.00015199457953793833,-5.875958180676244e-06,-2.0767816749867052e-05,-1.0383908374933526e-06,-0.00011656494178185217
3863.0,-0.00028199368386513165,-0.00044295464047675037,-0.0003318177865668648,-1.4933482089435938e-05,-0.00014540538541041315,-7.270269270520658e-06,-0.00025978993250517504
3864.0,-0.00010411500409147396,-0.0001635434658743551,-0.00022781853694509404,-9.779083315736421e-06,3.337989983265288e-05,1.6689949916326442e-06,-9.600491576737019e-05
3865.0,-0.0002404866039603296,-0.0003777554727069088,-0.00032048465941490517,-1.4476486371109958e-05,-6.1560254835058e-05,-3.0780127417529004e-06,-0.00022293210484746674
3866.0,-0.00010780938849648429,-0.00016934659131509489,-0.00022707619633522617,-9.851478456393053e-06,5.946862438577227e-05,2.973431219288614e-06,-0.00010093134125937986
3867.0,8.357381096781593e-05,0.00013127743522411972,-5.6014720395934105e-06,1.2211374639806656e-06,0.00024872811627574265,1.2436405813787133e-05,6.991626769004813e-05
3868.0,0.0001919206502723976,0.0003014682517533951,0.0001841780541805158,1.0746949385822231e-05,0.00033725923276506364,1.6862961638253184e-05,0.00016431073924832217
3869.0,8.891613645434384e-05,0.0001396691404628725,0.0001566700327006758,9.402882318370366e-06,0.0002255767467431724,1.1278837337158621e-05,6.823441679881485e-05
3870.0,-5.8050060342741344e-05,-9.118482153638863e-05,3.48730850551908e-06,1.7444435703136326e-06,8.790642459644005e-05,4.395321229822002e-06,-6.418982514287698e-05
3871.0,-7.996463096426082e-05,-0.0001256081485397076,-7.629807174163308e-05,-2.2600850563923022e-06,9.464220056543127e-05,4.732110028271563e-06,-8.243665593614007e-05
3872.0,8.25161423140648e-05,0.00012961605319022906,5.096385622994986e-05,4.113204113432835e-06,0.0002391509187873453,1.1957545939367265e-05,6.64453922612647e-05
3873.0,0.000166642409670076,0.00026176128451960157,0.00018124383165402325,1.0663451650967308e-05,0.00032470596488565207,1.6235298244282603e-05,0.0001397436597748261
3874.0,7.641749573994912e-05,0.00012003632156518118,0.00014341551005236675,8.800718672894958e-06,0.00021463650045916438,1.073182502295822e-05,5.688495204409594e-05
3875.0,0.00012480612758322603,0.0001960450065682795,0.000175942327709995,1.046224802131837e-05,0.00023422300000675023,1.1711150000337513e-05,0.00010263272956157016
3876.0,0.00034191319210552333,0.0005370759821109183,0.0003991352006112237,2.170171870650205e-05,0.00044445082312449813,2.222254115622491e-05,0.0002979889322427964
3877.0,0.0004649750052224521,0.0007303810198645844,0.000603856375541105,3.2058548728104334e-05,0.0005354977329261601,2.6774886646308008e-05,0.00040614156984803974
3878.0,0.000440859875796596,0.0006925010646764707,0.0006586418063489295,3.492954862976535e-05,0.0004971733433194458,2.4858667165972294e-05,0.0003810716600008583
3879.0,0.00020219102057257343,0.0003176009115719858,0.0004478669418231018,2.4393347091155095e-05,0.0002868978481274098,1.434489240637049e-05,0.00016345278107504784
3880.0,4.147868008604893e-05,6.515455831232475e-05,0.00021133768089795675,1.2566884044897838e-05,0.0001365078060189262,6.82539030094631e-06,2.2086405740204782e-05
3881.0,1.2716600944550363e-05,1.997519005300652e-05,9.306915738393691e-05,6.6534578691968465e-06,0.0001234137307619676,6.1706865380983805e-06,-1.075434627448644e-07
3882.0,3.2191977960158587e-06,5.0567040728310975e-06,3.867446980441029e-05,3.933723490220515e-06,0.00014508434105664492,7.254217052832246e-06,-7.968742747036902e-06
3883.0,0.00012042267588292967,0.0001891594967591559,0.00013167933126038717,8.58396656301936e-06,0.00026078877272084355,1.3039438636042178e-05,9.879927068386813e-05
3884.0,0.00013086512928779675,0.00020556246415906476,0.00017734161858709547,1.0867080929354773e-05,0.00028125321841798723,1.4062660920899362e-05,0.00010593538743754261
3885.0,0.00019011705965642927,0.00029863517825926,0.0002523051610809567,1.4615258054047838e-05,0.0003247093700338155,1.6235468501690777e-05,0.00015926633310069064
3886.0,0.00016862807968032046,0.0002648803676608136,0.0002600770661628596,1.5003853308142982e-05,0.0002914980868808925,1.4574904344044626e-05,0.00013904932202813284
3887.0,0.00035249868988868885,0.0005537036427502584,0.0004415482704941462,2.4077413524707312e-05,0.0004751279193442315,2.3756395967211576e-05,0.00030466488039676993
3888.0,0.0002446884614396436,0.00038435573492423547,0.000406201339609154,2.2310066980457705e-05,0.00038758059963583946,1.9379029981791974e-05,0.00020299936447739392
3889.0,0.0002090451632218413,0.00032836737357905266,0.00035809730312334666,1.9904865156167336e-05,0.0003664173127617687,1.8320865638088436e-05,0.00017081943242758553
3890.0,6.462406105193735e-05,0.00010151123769466808,0.00019951839364881893,1.1975919682440948e-05,0.0002458607195876539,1.2293035979382694e-05,4.0355105390113705e-05
3891.0,-6.668703256584177e-05,-0.00010475174576876634,1.1469105727082073e-05,2.573455286354104e-06,0.00015247520059347153,7.623760029673577e-06,-7.688424788186944e-05
3892.0,-7.264273831031309e-05,-0.00011410694646676878,-6.614116270174856e-05,-1.3202863676277777e-06,0.00018140676547773182,9.070338273886592e-06,-8.03927902165719e-05
3893.0,-0.00015301926783042034,-0.00024036210346647935,-0.0001738156256463343,-6.73877263998633e-06,0.00012295591295696795,6.147795647848398e-06,-0.0001524282908382824
3894.0,-0.00021567650450509985,-0.00033878386001578997,-0.0002757716015507165,-1.1891725755515584e-05,6.645358371315524e-05,3.3226791856577623e-06,-0.00020710745793524202
3895.0,-0.00026497097637923246,-0.0004162154344811153,-0.0003625706638120147,-1.6304193001342896e-05,3.2005507819121704e-05,1.6002753909560853e-06,-0.0002502670587688456
3896.0,-0.0001505190793391839,-0.00023643481658591758,-0.00028461442302652254,-1.2463303846673595e-05,0.00010317819396732375,5.158909698366188e-06,-0.0001432146851908765
3897.0,-0.00020806132600868185,-0.00032682196571126587,-0.0003107001189873059,-1.3829728668510227e-05,5.228211739449762e-05,2.614105869724881e-06,-0.00019684570320989653
3898.0,-7.456973195036146e-05,-0.00011713386099440615,-0.00019106959247256286,-7.886416261267584e-06,0.00018417011597193778,9.20850579859689e-06,-7.589182148769076e-05
3899.0,-9.2165625222307e-05,-0.00014477342547558614,-0.0001624569877195901,-6.4882774211628645e-06,0.00015673277084715664,7.836638542357833e-06,-9.351398634350198e-05
3900.0,-0.00020777338459675,-0.00032636966840318693,-0.0002637605955691613,-1.1606209932755257e-05,3.4088130632881075e-05,1.7044065316440538e-06,-0.0001978715811956388
3901.0,-0.00026881306250342113,-0.0004222505691670042,-0.00036171278612870167,-1.657616201795802e-05,-9.704041076474823e-06,-4.852020538237412e-07,-0.0002517516984316394
3902.0,-0.00019880114828926265,-0.0003122761126830853,-0.0003311592416485814,-1.511471664228172e-05,6.146309897303581e-05,3.0731549486517907e-06,-0.0001867595865956327
3903.0,-0.0001308977196020103,-0.00020561365690507927,-0.00025356780313961683,-1.1285858277461415e-05,0.00012115012941649184,6.0575064708245925e-06,-0.00012566936779537347
3904.0,-3.171542336887788e-05,-4.9818470527485115e-05,-0.00012764379040021203,-5.015186398571216e-06,0.00018350340542383492,9.175170271191746e-06,-3.5875407241498415e-05
3905.0,-3.966245196810921e-05,-6.230163385662069e-05,-8.726011675805623e-05,-3.013454739815036e-06,0.00016110738215502352,8.055369107751176e-06,-4.4704366336045345e-05
3906.0,-5.251325025786019e-05,-8.248762059820391e-05,-8.431055192008915e-05,-2.8828386083007e-06,0.00014644826296716928,7.322413148358465e-06,-5.695282479791795e-05
3907.0,-7.052434837362867e-07,-1.1077938734394e-06,-3.288841948952579e-05,-3.183096706704377e-07,0.00017641979502514005,8.820989751257003e-06,-9.207923564322852e-06
3908.0,0.00014379485794234682,0.00022587243436011928,0.00012703458314749898,7.703247377810301e-06,0.00024941403535194695,1.2470701767597349e-05,0.00012362090879693916
3909.0,0.00021178439318630428,0.0003326701459077652,0.0002541243502290557,1.410856060193395e-05,0.00029184279264882207,1.4592139632441104e-05,0.00018308369295192924
3910.0,0.0003271349674434709,0.0005138624016078064,0.00041465129415279016,2.2217838056951233e-05,0.00036033897777087986,1.8016948888543994e-05,0.00028690018049797565
3911.0,0.00028561576626516175,0.00044864419411552725,0.00043566006170593673,2.3355408446949747e-05,0.00031524000223726034,1.576200011186302e-05,0.000246498357706349
3912.0,0.0002691905467736604,0.00042284352006399795,0.0004277390033529902,2.3044903329973016e-05,0.0002681826881598681,1.3409134407993407e-05,0.000232736509035694
3913.0,0.00017992434977197878,0.0002826245071209377,0.0003380533124212632,1.8628229445870918e-05,0.00018604000797495246,9.302000398747624e-06,0.00015199411992736025
3914.0,0.0001131397026172509,0.0001777194291363582,0.00023896152300293324,1.3721432279555008e-05,0.00014411186566576362,7.205593283288181e-06,9.221267705440771e-05
3915.0,0.0001602442675165279,0.00025171110637947636,0.0002468411988720375,1.416478431278463e-05,0.00019139485084451735,9.569742542225869e-06,0.0001365097406615174
3916.0,0.0001156914318025284,0.00018172767595706074,0.00020659882858333674,1.2193985564066258e-05,0.0001677151012700051,8.385755063500256e-06,9.511169117496189e-05
3917.0,0.0001834823215298408,0.00028821335605180853,0.0002570393805346142,1.4767421037737055e-05,0.0002470802573952824,1.235401286976412e-05,0.0001563608876223396
3918.0,0.0002160166662114749,0.0003393181847696769,0.00030789047810558177,1.7371554011906548e-05,0.0002865169371943921,1.4325846859719605e-05,0.00018431926533984876
3919.0,0.0002698590002145993,0.0004238935242587005,0.0003795843034267319,2.0979215171336596e-05,0.0003115075232926756,1.557537616463378e-05,0.0002333044088786289
3920.0,7.71410247826723e-05,0.00012117283832671633,0.000219877234912265,1.2993861745613252e-05,0.0001347730285488069,6.738651427440346e-06,5.740851160961871e-05
3921.0,0.00024646104867841596,0.000387140108415035,0.00032325137579295105,1.8162568789647553e-05,0.00025548363919369876,1.277418195968494e-05,0.00021552429792908348
3922.0,0.00032031855550406776,0.0005031552069929834,0.0004344380581808949,2.3721902909044747e-05,0.0003334724751766771,1.6673623758833855e-05,0.00027992302883618914
3923.0,0.00031653542750676545,0.0004972126835503521,0.00047323491029026087,2.5661745514513045e-05,0.0003141371998935938,1.570685999467969e-05,0.00027516682199757274
3924.0,0.0003772821951223583,0.0005926334807124234,0.0005470272850193052,2.9351364250965264e-05,0.0003327091981191188,1.6635459905955942e-05,0.0003312953709654371
3925.0,0.0004874951672888461,0.0007657556061331505,0.0006822088217698629,3.611044108849315e-05,0.00042617719736881554,2.130885986844078e-05,0.00043007586633191216
3926.0,0.0005175208202040733,0.0008129197890913153,0.0007629926422768973,4.0149632113844874e-05,0.000438540184404701,2.192700922023505e-05,0.00045544417886999336
3927.0,0.00043989663923807345,0.0006909880162866977,0.0007184913360677299,3.79245668033865e-05,0.0003538306336849928,1.769153168424964e-05,0.0003842805407504373
3928.0,0.00040190213869648826,0.0006313063964857868,0.000664608080098983,3.523040400494915e-05,0.00032035380718298256,1.601769035914913e-05,0.00035065404433238997
3929.0,0.0004801249530605172,0.0007541785012304958,0.0007199656447448998,3.799828223724499e-05,0.0004021790227852762,2.010895113926381e-05,0.00042201771968400836
3930.0,0.0005714265244964612,0.0008975946664277479,0.0008297464175332919,4.34873208766646e-05,0.00046569298137910664,2.3284649068955334e-05,0.0005046545545508413
3931.0,0.0005479210517556708,0.0008606723584700382,0.0008488597001662729,4.444298500831365e-05,0.00041239874553866684,2.0619937276933343e-05,0.00048285812947042377
3932.0,0.0005275481923867295,0.000828670747633764,0.0008363822413039242,4.3819112065196216e-05,0.0004017953760921955,2.0089768804609778e-05,0.0004636393115169235
3933.0,0.00047485600288331306,0.0007459020540187544,0.0007804624102532332,4.102312051266166e-05,0.0003521335602272302,1.760667801136151e-05,0.0004162262043592899
3934.0,0.0004237584987588289,0.0006656382854339227,0.0007094971983864389,3.747485991932195e-05,0.0003176098398398608,1.588049199199304e-05,0.00037040314684751386
3935.0,0.0004287122624762636,0.0006734196390062452,0.0006872000404583367,3.636000202291684e-05,0.00034830914228223264,1.7415457114111633e-05,0.00037493680333923506
3936.0,0.000544338194352472,0.000855044419553197,0.0007909335715595826,4.154667857797913e-05,0.00047743096365593374,2.3871548182796688e-05,0.0004789199675916961
3937.0,0.000571877007151945,0.0008983022828824849,0.000857291084485412,4.4864554224270606e-05,0.0005069352919235826,2.534676459617913e-05,0.0005016656883314953
3938.0,0.0005704478775828231,0.0008960574115493558,0.0008812499922299242,4.606249961149621e-05,0.0004954180330969393,2.4770901654846968e-05,0.00049961447631648
3939.0,0.0004865699847679257,0.000764302332895983,0.0008089723638568046,4.244861819284024e-05,0.0004219694819767028,2.1098474098835142e-05,0.0004230228924762503
